,countyServed,analyteCode,year,mean_unit,waterSource,mean_value,max_value,populationServed,fips
1490,Carver,TTHM,2005,ug/L,Groundwater,10.07,10.07,8096.5,27019
1491,Carver,TTHM,2007,ug/L,Groundwater,9.95,9.95,8096.5,27019
1492,Carver,TTHM,2008,ug/L,Groundwater,9.566666667,9.566666667,6938.083333,27019
1493,Carver,TTHM,2009,ug/L,Groundwater,11.42916667,11.42916667,6938.083333,27019
1494,Carver,TTHM,2010,ug/L,Groundwater,10.65,10.65,6938.083333,27019
1495,Carver,TTHM,2011,ug/L,Groundwater,15.15833333,15.15833333,6938.083333,27019
1496,Carver,TTHM,2013,ug/L,Groundwater,17.77333333,24.525,6938.083333,27019
1497,Carver,TTHM,2014,ug/L,Groundwater,15.025,17.06666667,6938.083333,27019
1498,Carver,TTHM,2015,ug/L,Groundwater,22.24583333,23.50833333,6938.083333,27019
1499,Carver,TTHM,2016,ug/L,Groundwater,33.62916667,34.56666667,7007.916667,27019
1500,Carver,TTHM,2017,ug/L,Groundwater,23.3,26.875,7314.25,27019
1501,Carver,Uranium,1998,ug/L,Groundwater,0.11,0.11,373,27019
1502,Carver,Uranium,1999,ug/L,Groundwater,0.5,0.5,2186.5,27019
1503,Carver,Uranium,2001,ug/L,Groundwater,0.563333333,0.563333333,1632.666667,27019
1504,Carver,Uranium,2002,ug/L,Groundwater,0.463333333,0.536666667,1632.666667,27019
1505,Carver,Uranium,2003,ug/L,Groundwater,0.52,0.566666667,1632.666667,27019
1506,Carver,Uranium,2004,ug/L,Groundwater,0.546666667,0.636666667,1632.666667,27019
1507,Carver,Uranium,2005,ug/L,Groundwater,0.535,0.6025,2120.25,27019
1508,Carver,Uranium,2007,ug/L,Groundwater,0.535,0.6025,2120.25,27019
1509,Carver,Uranium,2008,ug/L,Groundwater,0.535,0.6025,2120.25,27019
1510,Carver,Uranium,2009,ug/L,Groundwater,0.6325,0.7,2120.25,27019
1511,Carver,Uranium,2010,ug/L,Groundwater,0.606,0.66,2000,27019
1512,Carver,Uranium,2011,ug/L,Groundwater,0.606,0.66,2000,27019
1513,Carver,Uranium,2013,ug/L,Groundwater,0.606,0.66,2000,27019
1514,Carver,Uranium,2014,ug/L,Groundwater,0.606,0.66,2000,27019
1515,Carver,Uranium,2015,ug/L,Groundwater,0.606,0.66,2000,27019
1516,Carver,Uranium,2016,pCi/L,Groundwater,0.606,0.66,2000,27019
1517,Carver,Uranium,2017,pCi/L,Groundwater,0.572,0.626,2141.6,27019
1518,Cass,Arsenic,1998,ug/L,Groundwater,1.55,1.633333333,522,27021
1519,Cass,Arsenic,1999,ug/L,Groundwater,1.4,1.471428571,581.8571429,27021
1520,Cass,Arsenic,2001,ug/L,Groundwater,1.4,1.471428571,581.8571429,27021
1521,Cass,Arsenic,2002,ug/L,Groundwater,6.368571429,6.368571429,581.8571429,27021
1522,Cass,Arsenic,2003,ug/L,Groundwater,4.135714286,7.468571429,581.8571429,27021
1523,Cass,Arsenic,2004,ug/L,Groundwater,2.656875,4.210625,517.1875,27021
1524,Cass,Arsenic,2005,ug/L,Groundwater,1.382222222,1.587777778,466.8888889,27021
1525,Cass,Arsenic,2007,ug/L,Groundwater,1.787777778,3.454444444,466.8888889,27021
1526,Cass,Arsenic,2008,ug/L,Groundwater,1.527777778,1.827777778,466.8888889,27021
1527,Cass,Arsenic,2009,ug/L,Groundwater,3.195,4.911111111,466.8888889,27021
1528,Cass,Arsenic,2010,ug/L,Groundwater,1.773333333,3.784444444,466.8888889,27021
1529,Cass,Arsenic,2011,ug/L,Groundwater,1.028888889,1.028888889,466.8888889,27021
1530,Cass,Arsenic,2013,ug/L,Groundwater,1.128888889,1.128888889,466.8888889,27021
1531,Cass,Arsenic,2014,ug/L,Groundwater,1.007777778,1.007777778,466.8888889,27021
1532,Cass,Arsenic,2015,ug/L,Groundwater,1.54,1.589,427.7,27021
1533,Cass,Arsenic,2016,ug/L,Groundwater,1.54,1.589,427.7,27021
1534,Cass,Arsenic,2017,ug/L,Groundwater,1.514,1.563,423,27021
1535,Cass,HAA5,2003,ug/L,Groundwater,1.183333333,1.183333333,671.6666667,27021
1536,Cass,HAA5,2004,ug/L,Groundwater,2.209090909,2.209090909,628.4545455,27021
1537,Cass,HAA5,2005,ug/L,Groundwater,2.966666667,2.966666667,617.3333333,27021
1538,Cass,HAA5,2007,ug/L,Groundwater,2.966666667,2.966666667,617.3333333,27021
1539,Cass,HAA5,2008,ug/L,Groundwater,5.083333333,5.083333333,617.3333333,27021
1540,Cass,HAA5,2009,ug/L,Groundwater,6.183333333,6.183333333,617.3333333,27021
1541,Cass,HAA5,2010,ug/L,Groundwater,3.535714286,3.535714286,581.8571429,27021
